,dup_view_count,time_diff,vs,issu_ratio,c_label,user_id
2922,0.012820512820512817,0.04480788227715496,0.8213705020666182,1.0,1,jisu1111
2923,0.013513513513513514,0.1519533076814297,0.7871278128609397,0.9590163934426229,1,jisunkim
2924,0.004662004662004657,0.01066005823371603,0.8033271184369836,1.0,1,jiwon
2925,0.0,0.08994365319332027,0.7618273360888241,0.8888888888888888,1,jiyeon1000
2926,0.005494505494505496,0.2115808085136542,0.4210490379480567,0.125,0,jiyong.bae
2927,0.0019723865877712063,0.030073787259643922,0.890074155117919,0.975609756097561,1,jiyongchoi
2928,0.020369874028410617,0.15878048527323393,0.30044943411424013,0.9954441913439636,1,jiyopc
2929,0.0009157509157509125,0.07626749258051373,0.9116531084128338,1.0,1,jj.seon0217
2930,0.0,0.028310224341156296,1.0,1.0,1,jjangtyb
2931,0.0,0.014122721564990733,1.0,0.8571428571428571,1,jjc
2932,0.0038461538461538464,0.008130977792687222,0.7858765888408943,1.0,1,jjc1
2933,0.002197802197802197,0.005396635984518893,1.0,1.0,1,jjc657
2934,0.0,0.010873111607991339,1.0,1.0,1,jjchoi
2935,0.00915750915750916,0.14690621861407327,0.6960138422971673,0.8076923076923077,1,jjcircle
2936,0.012820512820512817,0.007984661659167901,0.7320557530999271,0.0,0,jjdww85
2937,0.0,0.004684440002263465,1.0,0.2857142857142857,2,jjeomyong
2938,0.0,0.09334131049017858,1.0,1.0,1,jjeong
2939,0.0023310023310023284,0.041146141177240664,0.8089988749945592,0.9714285714285714,1,jjh0752
2940,0.006072874493927127,0.1477007255968239,0.5052605904045872,0.9696969696969697,1,jjh4280
2941,0.0,0.010530842681510482,0.892822301239971,1.0,1,jjh79
2942,0.0038461538461538464,0.1939580066064723,0.7107521485250143,1.0,1,jjh9115
2943,0.0641025641025641,0.11793987654827336,1.0,1.0,1,jjhane
2944,0.0,0.17096281440137545,0.8351112326768783,1.0,1,jjhee7006
2945,0.005494505494505496,0.17751195248675544,0.6033549992203149,1.0,1,jjj3509
2946,0.0,0.058777113803373006,0.741979614096226,0.5,2,jjjea
2947,0.009615384615384616,0.010770071739918737,1.0,1.0,1,jjjhkim
2948,0.0,0.008723495066141552,1.0,0.6666666666666666,2,jjjo
2949,0.0,0.016320465104044505,1.0,1.0,1,jjk
2950,0.019230769230769232,0.006783499902961243,1.0,1.0,1,jjk8512
2951,0.0,0.010520722882702692,0.9234445008856936,1.0,1,jjmin
2952,0.005494505494505496,0.020707528192937728,0.5576185801180429,0.125,0,jjmine0823
2953,0.0,0.004058733979858601,0.8213705020666182,0.3333333333333333,2,jjoong
2954,0.0,0.006050051242034391,0.892822301239971,0.1,0,jjpark
2955,0.0,0.04969258472889416,0.6399928580111841,0.5833333333333334,2,jjs012
2956,0.0,0.004417037991691238,1.0,1.0,1,jjs015
2957,0.006410256410256415,0.016016098905505368,0.8351112326768783,1.0,1,jjs0924
2958,0.0048076923076923045,0.019632946509958015,0.5477709544677809,1.0,1,jjs152
2959,0.002564102564102562,0.08353268998985117,0.785371189983105,0.8125,1,jjs5343
2960,0.004395604395604394,0.04813238060885904,0.6198451497322992,0.8717948717948718,1,jjsarang
2961,0.0,0.009751497044053845,0.6937780035427739,0.2857142857142857,0,jjson
2962,0.014423076923076927,0.17726647178501456,0.7076971851999205,1.0,1,jjtchoi
2963,0.0,0.06337031686362843,0.7703335026570804,0.3333333333333333,2,jjun0306
2964,0.0,0.13803392762079597,0.7374073587758001,1.0,1,jjunghh
2965,0.005917159763313605,0.011002990094845053,0.9260843456827386,1.0,1,jjy3417
2966,0.005494505494505496,0.06636026409426422,0.8468890017713869,1.0,1,jjy636
2967,0.0032051282051282007,0.03710678696080441,0.9106852510333091,0.9230769230769231,1,jjy91
2968,0.006410256410256415,0.015610298954484295,0.8468890017713869,1.0,1,jjyk1207
2969,0.0,0.004186990286233497,0.8552283807598735,0.1111111111111111,0,jk6352
2970,0.008875739644970418,0.0071123795995262145,0.5337562209267904,0.375,0,jk77
2971,0.03461538461538462,0.13078418066773667,0.7752969910611948,1.0,1,jkchoi
2972,0.0,0.07967129825999864,0.9025657283999735,1.0,1,jkchung
2973,0.0,0.009013709753387854,0.8660278765499636,0.1,0,jke77
2974,0.005244755244755248,0.006744285557447519,0.951282864199987,1.0,1,jkheo
2975,0.003496503496503496,0.006937954721247342,1.0,0.6666666666666666,2,jkhong
2976,0.0,0.11681588514032022,1.0,0.8571428571428571,1,jki1000_kr
2977,0.00915750915750916,0.2688025488966894,0.7807741053078255,1.0,1,jkim17
2978,0.0,0.003604297385227242,0.8239744306079211,0.14285714285714285,0,jkjeon
2979,0.007692307692307693,0.026327668761880103,0.8213705020666182,0.6666666666666666,2,jkjung
2980,0.005917159763313605,0.009496541135193274,0.6883485355204827,0.8666666666666667,1,jkjung6414
2981,0.0,0.00861981943417707,0.6249185598949849,0.2727272727272727,0,jkkim1
2982,0.0,0.04622935245717144,0.6454271619968961,0.2857142857142857,0,jklee
2983,0.0019230769230769232,0.00556515981580773,0.9489630005904625,1.0,1,jklee113
2984,0.0,0.007760275217049978,1.0,1.0,1,jklee71
2985,0.0048076923076923045,0.004034710010617758,1.0,0.2222222222222222,0,jklee_dec
2986,0.0038461538461538464,0.14279830090039575,0.8051314567999471,1.0,1,jkmin
2987,0.0,0.03068973297454542,0.9571289204959884,1.0,1,jkp799
2988,0.013888888888888888,0.005825019743157232,0.768786034662163,0.1836734693877551,0,jks0204
2989,0.0032051282051282007,0.007633551991065138,0.6945435585339169,0.46153846153846156,2,jkseong
2990,0.012145748987854255,0.17570861314860745,0.4750700077177802,1.0,1,jkss00
2991,0.0,0.014073038548388622,0.8051314567999471,0.36363636363636365,2,jkw
2992,0.005876068376068376,0.007644510042394447,0.692401274998412,0.9397590361445783,1,jkw433
2993,0.0,0.09951050306202296,0.8174589072213616,1.0,1,jky1427
2994,0.005128205128205131,0.06940892408464158,0.7029473759572888,0.8333333333333334,1,jkyang
2995,0.002958579881656806,0.1375625399890444,0.8351112326768783,1.0,1,jlcho
2996,0.0,0.006551372200166629,0.37734860720364005,0.2857142857142857,0,jlove
2997,0.0,0.006668182403549516,1.0,1.0,1,jm_choi
2998,0.010489510489510488,0.019099642422721996,0.772653366266605,0.7142857142857143,2,jm_jeong
2999,0.02110694183864916,0.10599165678066551,0.5101833676577855,0.9733333333333334,1,jmchu
3000,0.0,0.005405146844210221,0.733246616419483,0.2222222222222222,0,jmg6439
3001,0.0048076923076923045,0.011116995413381053,0.7320557530999271,0.3333333333333333,0,jmhks2
3002,0.0,0.011645928586427289,1.0,1.0,1,jmhong
3003,0.0005417118093174397,0.010256944097437971,0.9107000641850238,0.9652777777777778,1,jmhw87
3004,0.0,0.039466253351619386,0.6929440656439252,1.0,1,jmhwang
3005,0.004273504273504272,0.29660931329421686,0.8809136680444121,1.0,1,jmj0907
3006,0.019230769230769232,0.023998830331850532,1.0,1.0,1,jmjang
3007,0.0027472527472527444,0.04064143227050501,0.6420847632962804,0.6666666666666666,2,jmkhim
3008,0.0,0.004175256654197862,0.7010690034584222,0.2857142857142857,0,jmkim
3009,0.006410256410256415,0.05184292268158501,0.6937780035427739,0.7142857142857143,2,jmkim39
3010,0.013313609467455627,0.016709400933435103,0.5329334280177206,0.9577464788732394,1,jmkimm
3011,0.01136363636363636,0.023207591580209512,0.4386000168025115,0.08823529411764706,0,jmkwon
3012,0.002024291497975707,0.04074246952566179,1.0,1.0,1,jmlee0209
3013,0.0010211027910142986,0.01010141473845055,0.9088023841245103,1.0,1,jmo115
3014,0.012820512820512817,0.0632407865588847,0.6506016134172945,0.9166666666666666,1,jmpark1029
3015,0.0027472527472527444,0.09469465463977338,0.8622530811784104,0.9333333333333333,1,jmryu
3016,0.009615384615384616,0.01683432110495099,0.45790463411733795,0.5,2,jms1211
3017,0.0,0.00690859338985625,1.0,0.8333333333333334,1,jms4567
3018,0.0,0.04491443931719494,0.4931497989673498,0.2857142857142857,0,jms4860
3019,0.023076923076923078,0.00795835733990554,1.0,1.0,1,jmw
3020,0.0,0.06424644844775312,0.6937780035427739,1.0,1,jmy
3021,0.0024038461538461522,0.009871045790643237,0.8108628845411251,1.0,1,jmyang
3022,0.020979020979020976,0.026633307457059895,0.6591214764856472,0.23529411764705882,0,jno74
3023,0.0,0.004899829844135507,0.7618273360888241,0.4444444444444444,2,jnslee
3024,0.004273504273504272,0.006606516600150569,1.0,1.0,1,jo10000jae
3025,0.007692307692307693,0.013200882039388327,0.8213705020666182,1.0,1,joahth
3026,0.006410256410256415,0.16823134542803153,0.4948113577679615,0.5714285714285714,2,joajoa11
3027,0.009615384615384616,0.09545733399268637,0.9464111506199854,0.95,1,joanne
3028,0.005494505494505496,0.20385958922306952,0.8468890017713869,0.625,2,joback
3029,0.014116202945990176,0.06390675978587045,0.5630530017362183,0.9961089494163424,1,jobin
3030,0.002136752136752136,0.07748279291232528,0.5116193513949026,1.0,1,joewoolee
3031,0.007692307692307693,0.13224079301452352,0.7856446024799418,1.0,1,john
3032,0.002958579881656806,0.4628474590389534,0.2333272814128755,1.0,1,john.myoung
3033,0.0,0.008492942043683734,0.672377261744911,0.5,2,johnkim
3034,0.019230769230769232,0.03328548559459533,0.3922586980558219,0.4166666666666667,0,johnnoh
3035,0.00992555831265509,0.011561996282784842,0.9119087407451816,1.0,1,johnseo0605
3036,0.0032051282051282007,0.09699207428650067,0.8362067043101766,1.0,1,johnyang
3037,0.001831501831501832,0.035630615075424366,0.8544095778000818,0.9772727272727273,1,join2myland
3038,0.0,0.005876205064618857,0.3395119181352112,0.16666666666666666,0,joinus
3039,0.0,0.006811434712114611,0.8237987705177091,0.3181818181818182,2,jolly
