,user_id,dup_view_count,time_diff,vs,issu_ratio,seq
3720,educall,1.0,12.557500000000001,1.0,1.0,2
3721,edward.kim,1.0,21.65925,0.8108108108108107,1.0,8
3722,edward.kimj,1.1428571428571428,24.085874999999998,0.875,1.0,8
3723,edwardkwon,1.5,10.7665,1.0,0.6666666666666666,3
3724,edweum,1.0,37.5565,1.0,1.0,4
3725,ee3161,1.0,15.436666666666666,1.0,1.0,3
3726,eeodzb,1.0,18.0165,1.0,1.0,4
3727,eewwee,1.1428571428571428,9.174142857142856,1.0,0.75,8
3728,efsangjun,1.25,15.1675,0.75,1.0,5
3729,efsonata,1.0,11.189,1.0,1.0,1
3730,eft522,1.0,502.015,1.0,1.0,1
3731,egashira,1.1176470588235294,25.523263157894736,0.5173611111111112,0.02247191011235955,19
3732,egatrol,1.0,10.016666666666667,0.4307692307692308,0.0,3
3733,egh326,1.0,9.738,1.0,1.0,1
3734,egija,1.5,12.4525,0.5,0.0,3
3735,egjung,1.0,15.965000000000002,1.0,1.0,4
3736,egkang,1.0,21.310269230769237,0.9038461538461539,1.0,52
3737,egl2861,1.0,5.152,1.0,0.0,1
3738,egoist,1.088235294117647,36.61317142857141,0.9142857142857143,1.0,37
3739,eh.lee,1.0,65.056,1.0,0.0,1
3740,eh8864,1.1176470588235294,33.45988888888889,0.6849907754133536,0.8205128205128205,38
3741,ehakju,1.0,10.118,1.0,1.0,1
3742,ehbaek,1.0,9.996,1.0,1.0,1
3743,ehdcjf0513,1.0,19.587,1.0,1.0,1
3744,ehddbs0303,1.0,20.470100000000002,0.47371428571428575,0.0,10
3745,ehdgn1745,1.2307692307692308,165.74422807017544,0.5067100485641364,0.046875,64
3746,ehdgns755,1.2,18.970166666666668,0.8333333333333334,0.6666666666666666,6
3747,ehdrhkd038,1.0,6.101,1.0,1.0,1
3748,ehdwls2556,1.0,7.811,1.0,1.0,2
3749,ehdwn759,1.0,8.336666666666666,1.0,0.0,3
3750,ehfthl9838,1.0,130.014,1.0,0.3333333333333333,3
3751,ehgus1230,1.0,14.844999999999999,1.0,1.0,2
3752,ehgus1414,1.0,14.455,1.0,1.0,1
3753,ehjang,1.5625,52.60522727272728,0.5662662090007627,0.64,25
3754,ehjeon,1.0,10.719,1.0,0.0,1
3755,ehjong,1.0714285714285714,19.485,0.7831417296823588,0.9333333333333333,15
3756,ehshin,1.0,12.600999999999999,0.5,0.0,2
3757,ehsim,1.5,11.72311111111111,1.0,1.0,12
3758,ehwjrtnarl,1.0,9.4905,1.0,1.0,2
3759,ehyung10,1.0,11.5678,0.6716417910447762,0.4,5
3760,ehyunhak,1.0,29.653,1.0,1.0,1
3761,eiji30,1.0,15.2715,1.0,1.0,2
3762,eilgon114,1.0513333333333332,9.77863395739187,0.5946864205526757,0.014556962025316455,1577
3763,einjein,1.0,8.901,1.0,1.0,1
3764,eisan,1.0,7.901,1.0,1.0,1
3765,ejang,1.1428571428571428,15.4445,0.875,1.0,8
3766,ejelqnd,1.0,193.99099999999999,1.0,0.5,2
3767,ejisun,1.0,10.6588,0.4208333333333333,0.0,5
3768,ejjang,1.0,8.681,1.0,0.0,1
3769,ejjang1,1.0,11.267,1.0,0.0,1
3770,ejpark,1.0,30.147,1.0,1.0,1
3771,ejplove,1.0,13.607,1.0,1.0,2
3772,ejs0020,1.0,16.336,1.0,1.0,1
3773,ejs444,1.0,125.93125,0.75,0.75,4
3774,ejson,2.5,38.36566666666667,0.6666666666666666,1.0,5
3775,ejunisong,1.0,9.7875,1.0,0.5,2
3776,ek-kim,1.25,114.5936,0.8,1.0,5
3777,ek0817,1.0,10.342,0.6666666666666666,0.0,3
3778,ekc,1.1666666666666667,212.46516666666673,0.8333333333333334,1.0,7
3779,ekchoi,1.0,52.13637500000001,0.875,0.875,8
3780,ekdwoek1,1.0,8.149,1.0,1.0,1
3781,ekim1001,1.1538461538461537,11.636000000000001,0.7866458098987626,0.2,15
3782,ekkim,1.0,10.818,1.0,0.0,1
3783,eklee,1.0,12.068,1.0,1.0,1
3784,eklee123,1.0,10.569,1.0,0.0,1
3785,elbean,1.0,57.856,1.0,1.0,1
3786,elec1004,1.0,251.2815,1.0,1.0,2
3787,elecampane,1.3333333333333333,25.431,0.9444444444444444,1.0,20
3788,electriciron,1.0,10.518,1.0,1.0,1
3789,electron38,1.0909090909090908,23.473,0.9166666666666666,1.0,12
3790,elegantj,1.0454545454545454,184.1226086956522,0.9565217391304348,1.0,23
3791,elephant,1.0,7.68825,0.75,0.0,4
3792,elimire,1.0,6.245,1.0,1.0,1
3793,elitek,1.8,25.162285714285712,1.0,0.6666666666666666,9
3794,ellekangs,1.0,8.496,0.5010482180293501,0.0,3
3795,elma4037,1.0,8.053,1.0,1.0,1
3796,elmwood,1.0769230769230769,15.003714285714285,0.8771073646850045,0.7142857142857143,14
3797,elookhan,1.1666666666666667,30.233714285714285,0.8333333333333334,0.5714285714285714,7
3798,eloreby,1.0357142857142858,9.602578947368421,0.7698338603345022,0.016666666666666666,58
3799,elsol1,1.125,18.526111111111113,0.8888888888888888,0.8888888888888888,9
3800,elsunhwan,1.0,190.30733333333333,0.6666666666666666,1.0,3
3801,eltwos,1.037037037037037,15.092111111111112,0.6527875109386984,0.10714285714285714,28
3802,em_kiy,1.0,6.203,1.0,1.0,1
3803,emc2ain,1.4,365.8926666666666,1.0,1.0,7
3804,emcho,1.0,100.1329285714286,0.8571428571428571,0.8571428571428571,14
3805,emes,1.0,9.944,1.0,0.0,1
3806,emjnet,1.0,8.812,1.0,1.0,3
3807,emma3413,1.0,50.34799999999999,0.6026936026936027,0.5,6
3808,emt,1.0,16.750400000000003,0.8,0.6,5
3809,emt_steel,1.0,270.2547272727273,0.8219696969696971,1.0,22
3810,enc151273,1.3333333333333333,12.610333333333335,0.52046783625731,0.0,4
3811,enc151375,1.121212121212121,21.824314285714284,0.8823529411764706,0.5135135135135135,37
3812,enc151397,1.0,69.48599999999999,0.5900000000000001,0.2,5
3813,enc151411,1.0,10.279,1.0,0.5,2
3814,enc151923,1.0,625.7583333333333,1.0,1.0,3
3815,enc152130,1.1904761904761905,14.713375,0.9583333333333334,1.0,25
3816,enc154216,1.0,10.033,1.0,0.0,1
3817,enc154763,1.0,7.476,1.0,1.0,2
3818,enc154923,1.0,10.269,1.0,0.0,1
3819,enc155232,1.0,12.596,1.0,0.5,2
3820,enc155904,1.0,10.689,1.0,0.0,1
3821,enc156315,1.0,10.12,1.0,1.0,1
3822,enc156441,1.0,67.60933333333334,0.6666666666666666,1.0,6
3823,enc156510,1.0298507462686568,62.639144927536265,0.8969742945574444,1.0,138
3824,enc156634,1.0,12.929,1.0,1.0,1
3825,enc157158,1.0,94.176,1.0,1.0,1
3826,enc157785,1.0,11.613,1.0,1.0,1
3827,enc158196,1.25,93.58099999999999,0.6013840830449827,0.8,5
3828,enc158312,1.0,15.066500000000001,1.0,1.0,2
3829,enc159020,1.0,23.937,1.0,1.0,1
3830,enc159097,1.2465753424657535,70.54927586206897,0.7867421442385245,1.0,91
3831,enc159474,1.0,85.573,1.0,1.0,1
3832,enc159576,1.0,53.0695,0.75,1.0,4
3833,enc159805,1.0,19.629833333333334,0.75,0.3333333333333333,6
3834,enc159918,1.0,11.554,1.0,0.0,1
3835,enc160434,1.0,16.15758333333333,0.9166666666666666,1.0,12
3836,enc160467,1.0,11.3335,0.5,0.0,2
3837,enc160571,1.0,11.842,1.0,1.0,1
3838,enc161227,1.0,30.339636363636362,1.0,1.0,11
3839,enc161292,1.0,106.7825,1.0,1.0,2
3840,enc161308,1.0,9.662,1.0,1.0,1
3841,enc161945,1.4,9.3494,1.0,1.0,7
3842,enc161957,1.0,13.753,1.0,0.5,2
3843,enc161971,1.1666666666666667,16.88885714285714,0.8571428571428571,1.0,7
3844,enc162029,1.25,13.062000000000001,0.75,1.0,5
3845,enc162030,1.0,229.25475,0.75,1.0,4
3846,enc162042,1.0,15.177999999999999,0.8571428571428571,0.14285714285714285,7
3847,enc162043,1.0,8.8015,1.0,1.0,4
3848,enc162044,1.0,9.378,0.5,0.5,2
3849,enc162045,1.0,16.565222222222218,0.5158469945355191,0.3333333333333333,9
3850,enc162046,1.0,15.747200000000001,0.6622950819672131,0.0,5
3851,enc162049,1.0,19.56,1.0,0.0,1
3852,enc162050,1.1666666666666667,40.39457142857143,1.0,1.0,7
3853,enc162061,1.0,22.843333333333334,0.6666666666666666,1.0,3
3854,enc162072,1.1818181818181819,25.96311428571428,0.6217846936262691,0.358974358974359,39
3855,enc162096,1.0,9.221,1.0,1.0,1
3856,enc162109,1.0,15.179,1.0,1.0,1
3857,enc734335,1.0,13.420499999999999,1.0,1.0,2
3858,enc735668,1.0,14.739600000000001,0.8,0.6,5
3859,enc736707,1.0,24.73466666666667,1.0,0.6666666666666666,3
3860,enc739104,1.0,239.50423529411768,0.7087848297213623,1.0,17
3861,enc743574,1.0,27.614,1.0,1.0,1
3862,enc743591,1.0,185.05275,0.75,1.0,4
3863,enc743598,1.0,223.83328571428567,0.8571428571428571,1.0,7
3864,enc743603,1.0,10.1864,0.5346153846153847,0.0,5
3865,enc743617,1.0,9.305,1.0,1.0,1
3866,enc743624,1.0074074074074073,14.059103703703697,0.8347704587825038,1.0,136
3867,enc743641,1.089430894308943,12.552473282442747,0.8767994364754099,1.0,134
3868,enc743656,1.0,18.694,1.0,1.0,1
3869,enc743659,1.0,12.9695,0.5,0.0,2
3870,enc743699,1.0,21.051499999999997,0.75,0.25,4
3871,enc743747,1.0,11.239,1.0,0.0,1
3872,enc743757,1.0,9.972,1.0,1.0,1
3873,enc743800,1.0,25.405,1.0,1.0,1
3874,enc743817,1.2,11.415666666666665,0.12333333333333336,0.0,6
3875,enc743825,1.0,11.498,0.611904761904762,0.0,5
3876,enc743834,1.0,8.495,1.0,1.0,1
3877,enc743856,1.0,14.775,1.0,1.0,1
3878,enc743931,1.0,11.626999999999999,0.5,0.0,2
3879,enc744024,1.0,11.246,1.0,1.0,1
3880,enc744203,1.0,13.537,1.0,1.0,1
3881,enc744255,1.0,9.93,1.0,0.0,1
3882,enc744351,1.0,40.548,1.0,1.0,1
3883,enc803256,1.0,12.32,1.0,1.0,1
3884,enc803309,1.0,149.02725,1.0,1.0,4
3885,enc803315,1.0833333333333333,119.03546153846153,0.4245922837970835,0.07692307692307693,13
3886,enc803316,1.0,10.321,0.5,0.0,2
3887,enc803320,1.0,54.2288,1.0,1.0,5
3888,enc803322,1.0,698.432,1.0,1.0,1
3889,enc803325,1.0,9.422,1.0,1.0,1
3890,enc803328,1.0,9.815,1.0,1.0,1
3891,enc803334,1.0,9.503,1.0,1.0,1
3892,enc803336,1.3333333333333333,53.15575,1.0,1.0,4
3893,enc803339,1.0,9.794,1.0,1.0,1
3894,enc803342,1.0,8.304,1.0,1.0,1
3895,enc803346,1.0,9.081,1.0,0.0,1
3896,enc803348,1.0,50.51425,1.0,1.0,4
3897,enc803349,1.0,9.275,1.0,1.0,1
3898,enc890446,1.1304347826086956,33.70137499999999,0.8454301075268816,1.0,26
3899,enc890459,1.5,18.435,0.8,0.8333333333333334,6
3900,enc890471,1.0,11.513399999999999,0.5866666666666667,0.2,5
3901,enc890472,1.0,11.415500000000002,0.8250341064120055,0.5,8
3902,enc890473,1.0,130.54299999999998,1.0,1.0,3
3903,enc890474,1.1176470588235294,81.77727777777777,0.8304005362828892,0.9473684210526315,19
3904,enc890475,1.0,11.758,1.0,0.5,2
3905,enc890476,1.1956521739130435,167.52468627450983,0.5442866391687581,1.0,110
3906,enc890477,1.1428571428571428,40.765571428571434,0.8571428571428571,1.0,8
3907,enc890479,1.0,123.77799999999999,0.6674509803921569,1.0,5
3908,enc890480,1.0,46.729,0.5,1.0,2
3909,encA12849,1.0,11.533666666666667,1.0,1.0,3
3910,encA12907,1.0,16.688,0.75,1.0,4
3911,encA13029,1.0,38.14818181818181,1.0,1.0,11
3912,encA13049,1.0588235294117647,112.14338888888891,0.6954861111111111,0.9444444444444444,18
3913,encA13103,1.0,13.293,1.0,1.0,2
3914,encA13166,1.0,158.1,1.0,1.0,1
3915,encA13207,1.0,10.988,1.0,0.0,1
3916,encA13291,1.0,12.5305,1.0,1.0,2
3917,encA13311,1.2222222222222223,48.220000000000006,0.8888888888888888,0.9090909090909091,11
3918,encA13315,1.0,10.6175,1.0,0.0,2
3919,encA13319,1.0,125.0005,1.0,0.75,4
3920,encA13341,1.0,11.294666666666666,0.6666666666666666,0.0,3
3921,encA13391,1.0,11.859,1.0,1.0,1
3922,encA13393,1.0,15.446333333333333,1.0,1.0,3
3923,encA13404,1.0,377.525,1.0,1.0,1
3924,encA13475,1.0,14.789,1.0,1.0,1
3925,encA13477,1.0,189.93566666666666,1.0,1.0,3
3926,encA13489,1.0,14.689,1.0,1.0,1
3927,encA13494,1.0,11.630166666666666,0.6838235294117648,0.16666666666666666,6
3928,encA13508,1.5,19.822499999999998,1.0,0.6666666666666666,3
3929,encA13543,1.0,11.212,1.0,1.0,2
3930,encA13554,1.0,18.28,1.0,0.0,1
3931,encA13572,1.0,14.576,1.0,1.0,1
3932,encA13574,1.0,10.225,0.6507936507936508,0.16666666666666666,6
3933,encA13575,1.0,10.829,1.0,1.0,1
3934,encA13585,1.0,8.374,1.0,1.0,1
3935,encA13598,1.0,7.6955,1.0,1.0,2
3936,encA13604,1.0,47.1975,0.75,1.0,4
3937,encA13633,1.0,13.570666666666666,1.0,1.0,3
3938,encA13635,1.0,9.339,1.0,1.0,1
3939,encA13644,1.0,9.565333333333333,1.0,1.0,3
3940,encA13654,1.0,16.213666666666665,1.0,1.0,3
3941,encA13663,1.0,7.69,1.0,1.0,1
3942,encA13809,1.0588235294117647,79.80697222222221,0.7589384001273557,1.0,36
3943,encA13836,1.0,9.028333333333334,1.0,1.0,3
3944,encA13837,1.0,11.072,1.0,1.0,1
3945,encA13847,1.0,8.560666666666668,1.0,1.0,3
3946,encA13873,1.0,263.2185,1.0,1.0,2
3947,encA13889,1.0,13.89425,0.5603448275862069,0.0,4
3948,encA13980,1.0,791.9486666666667,0.6666666666666666,1.0,3
3949,encA14037,1.0,19.622,1.0,1.0,1
3950,encA14086,1.1666666666666667,24.572333333333333,0.8333333333333334,0.7142857142857143,7
3951,encA14134,1.0,10.947,1.0,0.0,1
3952,encA14225,1.0,8.625,1.0,1.0,1
3953,encA14250,1.0,39.524,1.0,1.0,1
3954,encA14288,1.0,12.419,1.0,0.0,1
3955,encA14293,1.0,15.417499999999999,1.0,1.0,6
3956,encA14302,1.0,9.931,1.0,1.0,1
3957,encA14322,1.0,17.62483333333333,0.611111111111111,0.16666666666666666,6
3958,encA14356,1.0,13.18,1.0,1.0,1
3959,encA14404,1.0,11.332,1.0,0.0,1
3960,encA14431,1.0,12.669,1.0,1.0,1
3961,encA14474,1.0,160.24166666666667,1.0,1.0,3
3962,encA14475,1.0,8.47,1.0,1.0,1
3963,encA14508,1.0,10.466000000000001,1.0,1.0,2
3964,encA14531,1.0,12.986,1.0,1.0,2
3965,encA14540,1.1,129.02136363636362,0.7272727272727273,1.0,11
3966,encA14547,1.0,47.82370000000001,1.0,1.0,10
3967,encA14573,1.0,8.813,1.0,1.0,1
3968,encA14580,1.0,13.7635,1.0,1.0,2
3969,encA14594,1.0,16.351,0.5,1.0,2
3970,encA14657,1.0,8.861333333333333,1.0,1.0,3
3971,encA14669,1.0,6.199,1.0,0.0,1
3972,encA14687,1.0,11.433,0.5,0.0,2
3973,encA14693,1.0,10.237,1.0,0.0,1
3974,encA14724,1.0,8.054,1.0,1.0,1
3975,encA14729,1.0,9.3025,1.0,1.0,2
3976,encA14731,1.0,8.955,1.0,1.0,1
3977,encA14739,1.0,11.637,1.0,1.0,1
3978,encA14786,1.0,9.671,1.0,1.0,1
3979,encA14793,1.0,8.463,1.0,1.0,1
3980,encA14801,1.0,11.169,1.0,1.0,1
3981,encA14802,1.0,11.209333333333333,1.0,0.6666666666666666,3
3982,encA14815,1.0,15.225,1.0,1.0,1
3983,encA14838,1.0,9.27,1.0,1.0,5
3984,encA14846,1.25,131.27075,0.6081395348837209,1.0,5
3985,encA14847,1.2,270.0578,0.35142941349837903,1.0,6
3986,encA14853,1.0,10.319,1.0,0.0,1
3987,encA14854,1.0,8.983,1.0,0.0,1
3988,encA14866,1.0,14.441,1.0,1.0,1
3989,encA14871,1.0,20.728,1.0,1.0,1
3990,encA14872,1.0,9.346,1.0,1.0,1
3991,encA14874,1.0,9.155,1.0,1.0,1
3992,encA14878,1.1666666666666667,17.864,0.7909407665505227,0.8571428571428571,7
3993,encA14892,1.0,10.047666666666666,0.6666666666666666,0.3333333333333333,3
3994,encA14896,1.0,19.0765,0.5,1.0,2
3995,encA14936,1.0,44.62,1.0,1.0,1
3996,encA14942,1.0,17.706,1.0,1.0,1
3997,encA14953,1.0,8.719,1.0,1.0,1
3998,encA14959,1.0526315789473684,70.551,0.95,1.0,20
3999,encA14962,1.0,9.788,1.0,1.0,1
4000,encA14963,1.2857142857142858,55.479312500000006,0.618419106773144,0.7777777777777778,18
4001,encA14967,1.0,18.172,1.0,1.0,1
4002,encA14971,1.1666666666666667,18.659142857142857,0.5000468559647643,1.0,7
4003,encA15016,1.0,130.37794736842105,0.8421052631578947,1.0,19
4004,encA15041,1.0,14.335333333333333,1.0,1.0,3
4005,encA15061,1.0,220.82000000000002,0.8,0.8,5
4006,encA15078,1.0,58.794454545454556,0.7570869201777413,1.0,11
4007,encA15087,1.0,19.24675,0.75,1.0,4
4008,encA15124,1.0,57.529,1.0,1.0,3
4009,encA15127,1.0,13.425666666666666,1.0,0.6666666666666666,3
4010,encA15168,1.0,13.656,1.0,1.0,2
4011,encA15179,1.0,56.984,1.0,1.0,3
4012,encA15209,1.0,9.413,1.0,1.0,1
4013,encA15212,1.0,13.033999999999999,0.4705882352941176,0.0,3
4014,encA15226,1.0,16.932,1.0,1.0,1
4015,encA15287,1.0,23.8686,0.778021978021978,0.2,5
4016,encA15288,1.1428571428571428,40.00916129032258,0.8098547783947418,1.0,32
4017,encA15299,1.0,8.495,1.0,1.0,1
4018,encA15302,1.1333333333333333,71.5866567164179,0.6417878289179911,0.9264705882352942,68
4019,encA15306,1.0,19.097,1.0,1.0,1
4020,encA15343,1.0,425.706,1.0,1.0,1
4021,encA15363,1.0,90.30691666666668,0.9166666666666666,1.0,12
4022,encA15369,1.0,163.41166666666666,1.0,1.0,3
4023,encA15390,1.0,531.473,1.0,1.0,2
4024,encA15412,1.0,13.062999999999999,0.5,1.0,2
4025,encA15453,1.0,141.76166666666668,0.6666666666666666,0.6666666666666666,3
4026,encA15461,1.0,15.081,1.0,0.0,1
4027,encA15468,1.0,84.4805,0.5,1.0,2
4028,encA15490,1.1111111111111112,30.892444444444443,0.7777777777777778,1.0,10
4029,encA15495,1.0,9.647666666666666,1.0,1.0,3
4030,encA15552,1.0,7.324,1.0,1.0,1
4031,encA15555,1.0,11.4335,1.0,1.0,2
4032,encA15566,1.0,41.872,1.0,0.0,1
4033,encA15567,1.0,11.277,1.0,0.0,1
4034,encA15568,1.0,12.354,1.0,1.0,1
4035,encA15581,1.0,10.061250000000001,1.0,1.0,4
4036,encA15585,1.0,784.651,1.0,1.0,3
4037,encA15589,1.0,8.54,1.0,1.0,1
4038,encA15590,1.0909090909090908,235.21772727272727,0.7272727272727273,1.0,12
4039,encA15591,1.0,57.858,1.0,1.0,1
4040,encA15595,1.3333333333333333,15.505333333333333,0.5740740740740741,0.0,4
4041,encA15597,1.0,23.722,1.0,1.0,1
4042,encA15601,1.0,11.683,0.5,0.0,2
4043,encA15621,1.0,12.448333333333332,1.0,1.0,3
4044,encA15626,1.0,727.387,1.0,1.0,1
4045,encA15633,1.0,9.514333333333333,1.0,1.0,3
4046,encA15696,1.0,16.005,1.0,0.0,1
4047,encA15718,1.0,15.409,1.0,1.0,1
4048,encA15747,1.0,9.344,1.0,1.0,1
4049,encA15751,1.0,14.932,1.0,1.0,1
4050,encA15768,1.0,15.224,1.0,1.0,1
4051,encA15775,1.0,89.55999999999997,0.8123486682808717,0.8571428571428571,7
4052,encA15789,1.0909090909090908,10.924,0.7292069632495164,0.5833333333333334,12
4053,encA15806,1.0,17.631,1.0,1.0,4
4054,encA15856,1.0,343.22133333333335,0.8333333333333334,1.0,6
4055,encA15866,1.5,201.6215,0.5,1.0,3
4056,encA15892,1.0,15.747,1.0,1.0,1
4057,encA15920,1.0,10.6095,1.0,1.0,2
4058,encA15967,1.0,9.577,0.43243243243243246,0.0,3
4059,encA15975,1.0,35.266,0.9090909090909091,0.8181818181818182,11
4060,encA15981,1.0,8.801,1.0,1.0,1
4061,encA15995,1.0,19.30366666666667,0.5211267605633804,1.0,3
4062,encA16000,1.0,13.370999999999999,1.0,1.0,2
4063,encA16002,1.0,9.398,1.0,1.0,1
4064,encA16005,1.1764705882352942,81.89968421052632,0.8301435406698565,1.0,20
4065,encA16018,1.0952380952380953,131.18559090909096,0.7631641322088505,0.9565217391304348,23
4066,encA16020,1.0,9.761,1.0,1.0,1
4067,encA16021,1.0,12.014,1.0,1.0,1
4068,encA16030,1.0,12.421,1.0,0.0,1
4069,encA16031,1.0,9.837,1.0,1.0,1
4070,encA16034,1.0,8.411,1.0,1.0,1
4071,encA16044,1.0,12.524,1.0,1.0,1
4072,encA16049,2.0,10.666,1.0,1.0,4
4073,encA16059,1.0,7.339,1.0,1.0,2
4074,encA16075,1.0,71.26465217391303,0.8260869565217391,1.0,23
4075,encA16076,1.0,29.932000000000002,1.0,1.0,2
4076,encA16078,1.0,8.559,1.0,1.0,1
4077,encA16084,1.0,9.593,1.0,1.0,1
4078,encA16092,1.1379310344827587,73.03190476190476,0.9166666666666666,1.0,66
4079,encA16110,1.0,8.339,1.0,1.0,1
4080,encA16125,1.0,16.164,1.0,1.0,1
4081,encA16158,1.0,55.5555,1.0,1.0,2
4082,encA16168,1.0,12.337,1.0,0.0,1
4083,encA16170,1.4,12.623000000000001,0.4495652173913044,0.14285714285714285,7
4084,encA16183,1.0,9.585,1.0,1.0,1
4085,encA16192,1.0,186.94499999999996,1.0,1.0,3
4086,encA16207,1.0,11.092,1.0,0.0,1
4087,encA16210,1.1428571428571428,61.075874999999996,0.875,0.875,8
4088,encA16220,1.0,10.375,1.0,1.0,1
4089,encA16226,1.0845070422535212,41.0876,0.8772486772486773,1.0,77
4090,encA16229,1.0,14.422,1.0,1.0,2
4091,encA16240,1.0,7.335,1.0,1.0,1
4092,encA16270,1.0,7.614,1.0,1.0,1
4093,encA16274,1.0,9.700333333333333,1.0,0.6666666666666666,3
4094,encA16276,1.0,96.93366666666667,1.0,1.0,3
4095,encA16280,1.0,58.57800000000001,1.0,0.8,5
4096,encA16286,2.0,31.743,1.0,1.0,2
4097,encA16332,1.0833333333333333,21.48223076923077,0.9230769230769231,1.0,13
4098,encA16414,1.0,9.33,1.0,1.0,2
4099,encA16445,1.1666666666666667,13.205285714285711,0.8571428571428571,1.0,7
4100,encA16529,1.0,10.168,1.0,1.0,1
4101,encA16532,1.3333333333333333,24.26516666666667,0.5,1.0,8
4102,encA16541,1.0,12.312,1.0,0.0,3
4103,encA16570,1.0185185185185186,144.372,0.8647953639985513,1.0,55
4104,encA16580,1.0,15.344,1.0,1.0,2
4105,encA16599,1.0,7.328,1.0,1.0,1
4106,encA16616,1.0,412.226,1.0,1.0,1
4107,encA16637,2.0,13.536,1.0,1.0,2
4108,encA16640,1.0,9.286000000000001,1.0,1.0,2
4109,encA16645,1.0,9.176,1.0,1.0,2
4110,encA16654,1.3666666666666667,120.62930555555558,0.7378632358455193,0.8571428571428571,41
4111,encA16658,1.0,26.522428571428573,0.8571428571428571,0.8571428571428571,7
4112,encA16684,1.0,18.214,1.0,1.0,3
4113,encA16704,1.0,10.008,1.0,1.0,1
4114,encA16711,1.0,7.581,1.0,1.0,1
4115,encA16726,1.0,14.669,1.0,1.0,4
4116,encA16733,1.0,10.447199999999999,0.7452830188679245,0.4,5
4117,encA16740,1.0909090909090908,41.01843478260869,0.5237941047266605,0.5416666666666666,24
4118,encA16746,1.1666666666666667,52.33716666666666,0.3592278719397363,0.14285714285714285,7
4119,encA16774,1.0,90.14825,0.75,1.0,4
4120,encA16780,1.0,19.787375,0.875,1.0,8
4121,encA16789,1.0,8.002,1.0,1.0,2
4122,encA16795,1.0,20.59,0.5989583333333334,0.0,3
4123,encA16804,1.1111111111111112,12.199444444444445,0.571784149741139,0.0,10
4124,encA16809,1.0,11.049,1.0,1.0,1
4125,encA16812,1.0,8.131,1.0,1.0,1
4126,encA16814,1.0,160.112,1.0,1.0,1
4127,encA16819,1.0,103.05000000000001,0.8888888888888888,1.0,9
4128,encA16835,1.0,8.061,1.0,1.0,1
4129,encA16887,1.0,20.477,1.0,0.0,1
4130,encA16895,1.0,8.748,1.0,1.0,3
4131,encA16911,1.0,9.243,1.0,1.0,1
4132,encA16946,1.0,12.718,1.0,1.0,1
4133,encA16951,1.0,9.260333333333334,1.0,1.0,3
4134,encA16965,1.2142857142857142,212.68350000000007,0.6856506128783643,1.0,136
4135,encA16966,1.2435897435897436,200.13276842105253,0.7443238828476708,0.9587628865979382,97
4136,encA16967,1.0,61.616499999999995,0.6779475982532751,1.0,8
4137,encA16968,1.0277777777777777,153.60264864864862,0.8510193239922971,1.0,37
4138,encA16980,1.0,31.409750000000003,1.0,1.0,4
4139,encA16982,1.5,41.2705,1.0,1.0,3
4140,encA16985,1.0,7.752,1.0,1.0,1
4141,encA16996,1.0,7.853,1.0,1.0,1
4142,encA17010,1.0,8.351666666666667,1.0,1.0,3
4143,encA17048,1.0,31.19714285714286,0.8571428571428571,1.0,7
4144,encA17051,1.0,6.504,1.0,1.0,1
4145,encA17053,1.0,18.2675,1.0,1.0,2
4146,encA17081,1.0,106.17,1.0,1.0,1
4147,encA17084,1.0,16.343,1.0,1.0,1
4148,encA17086,1.2380952380952381,17.807960000000005,0.727167345275162,1.0,26
4149,encA17099,1.0,28.844,1.0,1.0,1
4150,encA17107,1.0,22.949,1.0,0.0,1
4151,encA17152,1.0,8.135,1.0,0.0,1
4152,encA17155,1.0,86.399,1.0,1.0,1
4153,encA17157,1.0,15.046333333333331,1.0,0.6666666666666666,3
4154,encA17168,1.0,10.47325,1.0,1.0,4
4155,encA17180,1.0,12.986333333333334,0.4791666666666667,0.0,3
4156,encA17183,1.1666666666666667,22.888,0.6596666666666667,0.5714285714285714,7
4157,encA17201,1.0,14.663125,0.7338709677419355,0.375,8
4158,encA17204,1.1666666666666667,163.00516666666667,0.8333333333333334,1.0,7
4159,encA17215,1.0,13.033999999999999,1.0,1.0,2
4160,encA17218,1.0666666666666667,53.5215625,0.22023716683835587,0.0625,16
4161,encA17220,1.0,7.764,1.0,1.0,2
4162,encA17230,1.0,10.0325,1.0,1.0,2
4163,encA17246,1.0,138.19500000000002,1.0,1.0,3
4164,encA17253,1.0,37.412,1.0,1.0,1
4165,encA17258,1.0,43.954636363636354,1.0,1.0,11
4166,encA17260,1.0,7.676,1.0,1.0,1
4167,encA17267,1.0,15.251,1.0,1.0,1
4168,encA17269,1.0,14.4885,1.0,1.0,2
4169,encA17285,1.0,13.4255,1.0,1.0,2
4170,encA17297,1.0,42.476333333333336,0.6666666666666666,0.3333333333333333,3
4171,encA17298,1.0,223.80100000000002,1.0,1.0,2
4172,encA17299,1.1,95.00518181818182,0.8181818181818182,1.0,11
4173,encA17306,1.0,7.979,1.0,1.0,1
4174,encA17316,1.0,14.061272727272728,0.8181818181818182,0.8181818181818182,11
4175,encA17325,1.0,180.314,0.422680412371134,0.6666666666666666,3
4176,encA17330,1.0,9.607,1.0,1.0,1
4177,encA17334,1.0,190.94,1.0,1.0,1
4178,encA17351,1.1142857142857143,67.88905263157896,0.713644240979304,0.717948717948718,39
